t-23,t-22,t-21,t-20,t-19,t-18,t-17,t-16,t-15,t-14,t-13,t-112,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,t,t+1,t+2,t+3,t+4,t+5,t+6
7918,7909,7928,8066,8129,8284,8513,8710,8819,8846,8831,8767,8759,8788,8995,9524,9600,9422,9100,8631,8168,7850,7658,7581,,,,,,
11984,11803,11519,11018,10353,9751,9377,9184,9074,9097,9419,10161,11116,11448,11462,11426,11447,11344,11252,11204,11073,11034,11432,12035,,,,,,
8405,8218,8133,8306,8937,9726,10519,10931,11239,11515,11605,11713,11813,11750,11628,11500,11291,10963,11031,11165,10741,9964,9248,8705,,,,,,
11575,11421,11304,11276,11313,11985,12422,12387,12232,12086,11806,11290,10717,10315,10020,9844,9710,9784,9935,10224,10271,10454,10426,10513,,,,,,
12008,12071,11980,11919,11936,11896,11976,12439,12634,12389,12133,11808,11360,10643,9993,9584,9307,9223,9244,9527,10256,11295,11681,11867,,,,,,
9656,10479,11536,12348,12928,13506,13958,14388,14946,15395,15720,15797,15455,14857,14286,13958,13479,12459,11421,10659,10059,9703,9475,9620,,,,,,
10507,10343,10070,9937,9983,10734,11433,11431,11369,11192,10970,10500,9964,9528,9198,9002,8914,8948,9094,9385,9559,9815,10005,10202,,,,,,
13275,13293,13302,13263,13170,13060,12776,12292,11748,11465,11186,10353,9510,8917,8495,8258,8139,8254,8582,9463,10371,10956,11327,11659,,,,,,
10646,10578,10440,10210,9814,9285,8917,8636,8530,8457,8542,8728,9010,9024,9168,9199,9224,9211,9151,9121,9054,9189,9973,10603,,,,,,
16101,15862,15439,15028,14764,13570,12362,11437,10800,10394,10172,10296,10739,11712,12885,13975,14796,15456,16049,16772,17401,17535,17114,16628,,,,,,
8501,8376,8322,8616,9019,9310,9823,10300,10736,11072,11186,11061,11037,10882,10440,10117,10134,10266,10058,9779,9226,8699,8209,7901,,,,,,
12199,11973,11714,11432,10925,10310,9645,9171,8829,8635,8553,8639,8990,9534,10027,10522,10928,11149,11147,11108,10995,10899,10909,11198,,,,,,
8117,8342,8498,8565,8581,8654,8624,8712,8767,8863,8845,9038,9395,9133,8640,8135,7851,7685,7633,7702,8006,8679,9487,10128,,,,,,
11118,11089,10912,10762,10542,10354,10257,10259,10026,9362,8789,8289,7986,7730,7637,7653,7669,7789,8208,8740,9156,9466,9611,9726,,,,,,
8796,8813,9083,9816,10826,11499,11803,11858,11939,11890,11802,11741,11563,11429,11740,12213,12078,11967,11754,11329,10644,9993,9588,9325,,,,,,
11182,11386,11439,11256,10990,10513,9858,9250,8832,8589,8462,8438,8698,9393,10432,11122,11213,11300,11342,11274,11150,10982,10845,10714,,,,,,
8070,8273,8880,9670,10352,10630,10751,10848,10870,10854,10878,10797,10729,10679,10557,10304,10214,10562,10280,9545,8861,8399,8103,7945,,,,,,
10870,11460,11871,11744,11608,11479,11375,10975,10596,10223,10004,9801,9754,9853,10060,10354,10412,10512,10577,10585,10601,10572,10571,10629,,,,,,
11130,11552,12196,12542,12746,12906,12991,13023,12988,12999,12907,12917,13437,13862,13767,13572,13294,12917,12340,11644,11233,10947,10828,10782,,,,,,
9796,9774,9584,9563,9881,9698,9413,8974,8467,8027,7765,7563,7458,7409,7539,7668,7755,8072,8370,8646,8867,8981,9071,9133,,,,,,
10886,10795,10777,10593,10428,10360,10265,10178,10388,10693,10351,9673,9020,8613,8344,8219,8183,8401,9053,9960,10624,10873,11007,11098,,,,,,
11126,11182,11157,11171,11095,10983,10943,10833,10690,10655,10730,10371,9712,9013,8583,8276,8109,8050,8244,8785,9608,10313,10675,10863,,,,,,
7924,7761,7680,7712,7947,8471,9377,10123,10443,10679,10882,11024,11099,11256,11244,11208,11090,10926,10670,10623,10820,10449,9707,8997,,,,,,
10138,10272,9996,9411,8802,8387,8035,7941,7908,7977,8259,8503,8889,9288,9527,9638,9783,9804,9769,9769,9792,9924,10040,10186,,,,,,
8293,8048,7961,8133,8629,9433,10225,10646,10917,10963,10923,10869,10909,10807,10685,10536,10465,10284,10237,10482,10279,9642,9000,8505,,,,,,
8020,7818,7770,7984,8560,9334,9966,10517,11097,11525,11933,12247,12646,12795,12865,12788,12475,12435,12330,11714,11071,10257,9516,8907,,,,,,
10322,9983,9771,9904,10372,11133,12129,12950,13642,14222,14643,14986,15298,15498,15581,15559,15298,14671,13760,13232,12783,11929,11086,10320,,,,,,
12732,12828,12678,12306,12190,12186,11809,11162,10304,9512,8912,8568,8314,8243,8382,8985,9936,10387,10799,11207,11569,11829,12064,12324,,,,,,
16513,17512,18347,19003,19333,19518,19443,18836,18130,17932,17301,16403,15091,13860,12838,12104,11536,11230,11227,11802,12747,13516,14580,15859,,,,,,
9851,10822,11554,12049,12470,12819,13126,13550,13884,13775,13706,13625,13276,13005,12938,12768,11953,11059,10365,9893,9662,9748,10077,10695,,,,,,
9829,9182,8740,8492,8375,8340,8583,9265,10390,11117,11325,11450,11608,11556,11419,11429,11355,11243,11259,11456,11617,11389,11217,10833,,,,,,
10413,9721,9284,9018,8885,9043,9729,10827,11505,12304,13167,14141,15128,16112,17084,17800,18347,18585,18356,17711,17494,16839,15803,14456,,,,,,
10604,10877,11169,11304,11427,11554,11578,11503,11404,11187,10775,10709,10734,10319,9660,8989,8411,8084,7837,7688,7692,7820,7919,8115,,,,,,
8485,8663,9141,10104,11120,11827,12407,12997,13492,13984,14422,14650,14750,14862,14753,14332,13941,13970,13564,12568,11516,10721,10190,9781,,,,,,
13136,13509,13950,14319,14616,14821,14822,14381,13766,13320,12914,11931,10855,10054,9527,9190,9013,9100,9529,10349,11450,12359,13119,13911,,,,,,
10874,10718,10525,10457,10358,10184,10320,10648,10261,9577,8935,8459,8193,8060,8029,8258,8836,9617,10289,10488,10653,10856,10972,10980,,,,,,
11058,10983,10852,10781,10923,11360,11252,10998,10524,9829,9182,8740,8492,8375,8340,8583,9265,10390,11117,11325,11450,11608,11556,11419,,,,,,
18067,18627,18973,18349,17435,16789,15715,14811,14316,14019,13566,12682,11655,10965,10447,10094,9960,10118,10519,11489,12454,13345,14253,14989,,,,,,
7680,7712,7947,8471,9377,10123,10443,10679,10882,11024,11099,11256,11244,11208,11090,10926,10670,10623,10820,10449,9707,8997,8517,8193,,,,,,
9369,9252,9500,10269,11474,12198,12515,12591,12628,12550,12493,12592,12732,12828,12678,12306,12190,12186,11809,11162,10304,9512,8912,8568,,,,,,
11182,11157,11171,11095,10983,10943,10833,10690,10655,10730,10371,9712,9013,8583,8276,8109,8050,8244,8785,9608,10313,10675,10863,10987,,,,,,
9811,10122,10806,11747,12214,12493,12524,12561,12526,12450,12428,12281,12178,12539,12856,12653,12486,12185,11786,11174,10605,10192,9942,9746,,,,,,
11673,11689,11808,11701,11361,10990,10307,9673,9106,8768,8501,8376,8322,8616,9019,9310,9823,10300,10736,11072,11186,11061,11037,10882,,,,,,
8686,8828,9427,10310,11081,11770,12352,12813,13013,12996,13033,12921,12659,12522,12608,12371,12377,12372,11817,10921,10053,9407,8986,8696,,,,,,
9774,10472,11496,12092,12161,12178,12171,12076,12054,12101,12081,12090,12740,12990,12766,12548,12306,11829,11069,10307,9758,9428,9224,9201,,,,,,
18349,17435,16789,15715,14811,14316,14019,13566,12682,11655,10965,10447,10094,9960,10118,10519,11489,12454,13345,14253,14989,15729,16568,17354,,,,,,
13028,12300,11857,11544,10858,10085,9421,8945,8604,8420,8384,8306,8469,8993,9856,10827,11836,12708,13450,13906,14159,14202,14150,13960,,,,,,
9176,10251,10900,11236,11333,11691,11753,11775,11817,11819,11698,11673,11689,11808,11701,11361,10990,10307,9673,9106,8768,8501,8376,8322,,,,,,
13283,12288,11413,10694,10379,10367,10788,11404,11984,12602,13105,13497,13918,14680,15609,16301,16907,17309,17398,17083,16339,15726,15213,14226,,,,,,
9369,10237,10847,11269,11682,11904,12033,12260,12385,12474,12555,12447,12076,11658,11537,11247,10404,9505,8898,8479,8221,8103,8204,8570,,,,,,
10351,9673,9020,8613,8344,8219,8183,8401,9053,9960,10624,10873,11007,11098,11033,10992,10959,10796,10648,10555,10475,10272,10238,10663,,,,,,
11398,11290,11280,11183,10927,10990,11249,10839,10043,9273,8746,8405,8218,8133,8306,8937,9726,10519,10931,11239,11515,11605,11713,11813,,,,,,
9565,8954,8416,8222,8077,7997,8061,8196,8399,8752,9047,9202,9289,9308,9195,9048,8895,8805,8753,8709,8715,8762,9193,9099,,,,,,
11727,11890,11944,11990,11983,11968,12035,12000,12019,12739,13296,13093,12911,12649,12127,11388,10651,10153,9888,9732,9708,9897,10629,11726,,,,,,
10271,10454,10426,10513,10462,10417,10408,10580,10723,11472,12017,12048,11998,11779,11388,10755,10198,9913,9694,9612,9693,10055,10824,12013,,,,,,
12930,13044,13006,12906,12697,12248,11666,11668,11674,11152,10388,9543,9011,8620,8322,8193,8309,8813,9543,10119,10604,10877,11169,11304,,,,,,
12598,12557,12522,12515,12568,13145,13379,13120,12886,12569,12197,11462,10781,10210,9863,9562,9453,9580,9867,10281,10562,10764,10765,10718,,,,,,
12285,12069,11824,11498,10983,10260,9634,9219,8943,8796,8813,9083,9816,10826,11499,11803,11858,11939,11890,11802,11741,11563,11429,11740,,,,,,
13353,13066,12341,11305,10357,9665,9194,8868,8695,8821,9412,10375,11057,11742,12436,13200,13890,14479,15074,15479,15796,15944,15644,14958,,,,,,
8204,8010,7942,7970,8143,8331,8745,9254,9614,9993,9917,9765,9544,9434,9342,9284,9260,9203,9242,9565,9517,9092,8566,8180,,,,,,
13432,13364,12939,12458,12258,12072,11773,11583,11436,10669,9798,9188,8776,8524,8419,8583,8917,9851,10822,11554,12049,12470,12819,13126,,,,,,
8164,8180,8175,8405,8879,9396,9893,10407,10635,10799,10890,11188,11434,11542,11359,11077,11202,10937,10353,9595,9110,8698,8501,8384,,,,,,
11133,12129,12950,13642,14222,14643,14986,15298,15498,15581,15559,15298,14671,13760,13232,12783,11929,11086,10320,9789,9401,9103,8899,8929,,,,,,
8381,8349,8396,8495,8556,8744,9311,9228,8817,8353,8094,7944,7888,7954,8272,8947,9777,10396,10610,10735,10806,10791,10719,10743,,,,,,
8197,8816,9911,10454,10619,10744,10925,11058,11121,11184,11146,11141,11041,10902,11185,11126,10819,10298,9562,8906,8413,8108,7945,7893,,,,,,
9328,9382,9699,10414,11433,11797,11797,11776,11731,11616,11489,11418,11301,11257,11778,12240,12080,11891,11644,11173,10509,9888,9447,9189,,,,,,
12526,12450,12428,12281,12178,12539,12856,12653,12486,12185,11786,11174,10605,10192,9942,9746,9668,9755,10075,10466,10763,11119,11362,11340,,,,,,
17469,16894,16490,16008,14844,13586,12627,11966,11525,11315,11343,11475,11899,12470,12905,13236,13820,14243,14670,15045,15277,15507,15623,15313,,,,,,
10871,11084,11271,11332,11324,11315,11207,11049,10934,10779,10608,10450,10639,10446,9859,9227,8747,8385,8197,8047,8076,8216,8307,8834,,,,,,
7719,7834,8018,8481,8941,9277,9511,9602,9613,9558,9580,9627,9764,9827,9795,9740,9963,9813,9265,8674,8135,7797,7509,7422,,,,,,
11144,11384,11044,10562,9869,9357,8970,8743,8616,8830,9466,10192,11121,11998,12803,13428,13760,14066,14471,14942,15328,15433,15235,14731,,,,,,
11882,11303,10899,10730,10855,11134,11567,12764,14190,15593,16823,17582,18056,18364,18510,18373,17816,16973,16530,15793,14901,13868,12818,11883,,,,,,
11994,12056,12137,11771,11203,10392,9636,9044,8715,8491,8421,8561,9176,10251,10900,11236,11333,11691,11753,11775,11817,11819,11698,11673,,,,,,
14258,14163,14284,14609,14839,14908,14941,14981,14993,14739,13906,12960,12172,11476,10968,10697,10806,11341,12160,13089,13742,14172,14590,15093,,,,,,
11132,10970,10975,11005,11215,11154,10879,10273,9593,8921,8428,8128,7958,7916,8080,8710,9768,10412,10671,10834,10976,10993,10961,10996,,,,,,
13736,13831,13782,13521,12959,12558,12593,11923,10960,10073,9431,9010,8706,8581,8733,9262,10080,10760,11336,11885,12347,12595,12802,12891,,,,,,
10414,11433,11797,11797,11776,11731,11616,11489,11418,11301,11257,11778,12240,12080,11891,11644,11173,10509,9888,9447,9189,9028,9025,9279,,,,,,
11134,11521,11524,11404,11312,11195,11075,11032,10908,10848,11465,11953,11823,11655,11457,11119,10491,9816,9383,9051,8891,8785,8858,9132,,,,,,
12010,13197,13923,14534,15078,15504,15967,16061,15758,15059,14529,14101,14063,13592,12796,11910,11101,10557,10151,9959,9808,9705,9701,10189,,,,,,
9108,9016,9328,9999,10749,11433,11973,12357,12567,12730,12908,13149,13256,13179,12901,12321,11790,11515,10830,10044,9394,8855,8537,8276,,,,,,
8495,8258,8139,8254,8582,9463,10371,10956,11327,11659,11868,12023,12214,12321,12330,12354,12181,11796,11413,11266,11028,10270,9416,8863,,,,,,
11360,10643,9993,9584,9307,9223,9244,9527,10256,11295,11681,11867,11930,11977,11897,11787,11821,11834,11828,12186,12199,11973,11714,11432,,,,,,
9177,9624,9973,10268,10370,10357,10234,10054,9879,9782,9784,10089,10268,10128,9947,9665,9242,8576,8198,7889,7636,7598,7642,7805,,,,,,
10979,11208,11271,11340,11309,11231,11161,10998,10895,10828,10828,10651,10750,10971,10578,9908,9281,8843,8632,8497,8488,8761,9456,10241,,,,,,
9789,9401,9103,8899,8929,9110,9808,10561,11164,11676,11966,12202,12376,12579,12858,13010,13007,12695,12130,11755,11508,10845,10136,9526,,,,,,
12437,13358,14463,15649,16822,17688,18373,18684,18852,18735,18213,17386,16994,16131,15005,13706,12406,11476,10843,10394,10169,10241,10911,12025,,,,,,
8845,9038,9395,9133,8640,8135,7851,7685,7633,7702,8006,8679,9487,10128,10436,10648,10872,10951,10976,11060,11028,10959,10879,10697,,,,,,
9595,9110,8698,8501,8384,8618,9270,9985,10893,11619,12180,12675,12961,13225,13449,13535,13642,13683,13483,12962,12346,12128,11634,10747,,,,,,
12243,12613,12928,13294,13586,13794,13810,13506,13066,12738,12598,12351,11483,10543,9810,9262,8931,8799,8894,9195,10083,11127,12110,12912,,,,,,
9573,10500,11680,12759,13781,14845,15680,16392,17044,17404,17531,17527,17020,16187,15415,15061,14533,13470,12322,11422,10809,10340,10095,10149,,,,,,
14179,13141,12146,11437,11009,10693,10612,10714,10981,11264,11776,12550,13403,14200,14900,15465,15880,16112,16411,16397,16074,15400,14981,14516,,,,,,
12161,12178,12171,12076,12054,12101,12081,12090,12740,12990,12766,12548,12306,11829,11069,10307,9758,9428,9224,9201,9416,9980,10890,11440,,,,,,
10632,11364,12492,13560,14553,15527,16112,16902,17489,17846,17997,17899,17440,16602,15905,15581,14886,13733,12560,11671,11010,10567,10298,10387,,,,,,
8411,8084,7837,7688,7692,7820,7919,8115,8680,9115,9406,9559,9674,9708,9639,9712,9753,9713,9639,9887,9862,9581,9149,8573,,,,,,
10467,10282,10143,10061,9971,10138,10272,9996,9411,8802,8387,8035,7941,7908,7977,8259,8503,8889,9288,9527,9638,9783,9804,9769,,,,,,
12330,12354,12181,11796,11413,11266,11028,10270,9416,8863,8484,8211,8097,8250,8548,9471,10435,11036,11462,11807,12025,12172,12363,12465,,,,,,
13025,11965,11149,10541,10181,9946,10077,10760,11794,12437,13358,14463,15649,16822,17688,18373,18684,18852,18735,18213,17386,16994,16131,15005,,,,,,
13379,13120,12886,12569,12197,11462,10781,10210,9863,9562,9453,9580,9867,10281,10562,10764,10765,10718,10507,10343,10070,9937,9983,10734,,,,,,
10279,10190,9960,9594,9130,8832,8631,8510,8478,8576,8738,9045,9070,9156,9278,9318,9329,9269,9154,9089,9229,9900,10605,10596,,,,,,
12515,12591,12628,12550,12493,12592,12732,12828,12678,12306,12190,12186,11809,11162,10304,9512,8912,8568,8314,8243,8382,8985,9936,10387,,,,,,
8879,9396,9893,10407,10635,10799,10890,11188,11434,11542,11359,11077,11202,10937,10353,9595,9110,8698,8501,8384,8618,9270,9985,10893,,,,,,
10967,11039,10889,10762,10560,10354,10108,9984,10243,10038,9459,8851,8303,8033,7802,7691,7719,7834,8018,8481,8941,9277,9511,9602,,,,,,
8381,8234,8053,7996,8197,8816,9911,10454,10619,10744,10925,11058,11121,11184,11146,11141,11041,10902,11185,11126,10819,10298,9562,8906,,,,,,
9796,9164,8751,8492,8356,8526,8867,9679,10516,11056,11366,11651,11762,11708,11930,12160,12371,12507,12364,12174,12140,12333,12148,11367,,,,,,
9436,9512,10153,10718,10646,10578,10440,10210,9814,9285,8917,8636,8530,8457,8542,8728,9010,9024,9168,9199,9224,9211,9151,9121,,,,,,
12944,12929,12840,12598,12557,12522,12515,12568,13145,13379,13120,12886,12569,12197,11462,10781,10210,9863,9562,9453,9580,9867,10281,10562,,,,,,
10219,9843,9790,10266,11166,11512,11811,11922,12155,12472,12847,13075,13073,12982,12660,12125,11943,12051,11546,10899,10038,9188,8668,8326,,,,,,
13574,13624,13540,13420,13354,13261,13315,14028,14694,14610,14446,14214,13757,13105,12475,12015,11751,11595,11578,11714,12108,12758,13145,13379,,,,,,
16660,17533,18175,18650,18840,18836,18842,18521,17976,17209,16660,15843,14197,12910,11914,11268,10823,10582,10685,11306,12145,12827,13270,13725,,,,,,
10720,11172,11561,11983,12400,12797,13247,13568,13850,13976,13801,13309,13353,13066,12341,11305,10357,9665,9194,8868,8695,8821,9412,10375,,,,,,
7955,8679,9802,10412,10864,11302,11677,11985,12277,12657,12790,12780,12651,12477,12471,12660,12391,11699,10804,9966,9374,8985,8761,8676,,,,,,
8714,8497,8301,8162,8350,8960,9987,10596,10857,11002,11105,11116,11128,11153,11132,10970,10975,11005,11215,11154,10879,10273,9593,8921,,,,,,
16973,16530,15793,14901,13868,12818,11883,11175,10580,10196,9980,9934,10018,10194,11272,12622,13971,15088,15979,16559,16986,17165,17149,16705,,,,,,
12369,12201,12042,11897,11878,12631,13191,13077,12885,12642,12224,11452,10743,10286,9943,9818,9668,9772,10058,10573,10873,11247,11520,11559,,,,,,
8327,8737,8913,9185,9370,9453,9444,9387,9226,9119,9211,9765,10334,10377,10279,10190,9960,9594,9130,8832,8631,8510,8478,8576,,,,,,
12342,13155,13690,14054,14302,14533,14599,14486,14260,13949,13391,12790,12751,12259,11457,10513,9799,9222,8923,8695,8642,8699,8822,9306,,,,,,
10069,9454,9079,8835,8766,8781,9080,9844,10859,11242,11330,11378,11504,11454,11416,11431,11358,11380,11676,12137,11984,11803,11519,11018,,,,,,
11532,11661,11307,10685,9901,9174,8705,8382,8212,8153,8327,8877,9834,10290,10759,11072,11358,11467,11560,11651,11609,11495,11288,10956,,,,,,
11433,11973,12357,12567,12730,12908,13149,13256,13179,12901,12321,11790,11515,10830,10044,9394,8855,8537,8276,8168,7949,8091,8615,9404,,,,,,
9480,10452,11399,12065,12789,13390,13722,14046,14313,14265,13844,13315,12921,12442,12059,11870,11668,10853,9942,9331,8912,8675,8557,8661,,,,,,
19333,19518,19443,18836,18130,17932,17301,16403,15091,13860,12838,12104,11536,11230,11227,11802,12747,13516,14580,15859,17237,18190,18944,19533,,,,,,
12598,12351,11483,10543,9810,9262,8931,8799,8894,9195,10083,11127,12110,12912,13740,14382,14903,15441,15701,15805,15746,15289,14496,13572,,,,,,
7641,7623,7548,7805,8214,8543,8748,8801,8890,8854,8808,8781,8830,8930,9006,9042,9346,9179,8754,8291,7924,7761,7680,7712,,,,,,
13613,13442,13205,12758,11976,11220,10720,10425,10253,10249,10519,11208,12226,12856,12944,12929,12840,12598,12557,12522,12515,12568,13145,13379,,,,,,
11322,11026,11163,10979,10341,9592,8889,8376,8065,7853,7725,7889,8534,9417,10076,10546,10888,11298,11536,11650,11801,11763,11625,11367,,,,,,
9765,10227,11202,12146,13000,13743,14374,14814,15242,15585,15692,15564,14919,13968,13508,12850,11957,10816,10076,9551,9088,8831,8677,8725,,,,,,
14219,14631,14716,14550,14257,14220,14133,13452,12523,11705,11136,10782,10660,10790,11243,11847,12408,12836,13402,14194,14705,15056,15662,16147,,,,,,
8006,8679,9487,10128,10436,10648,10872,10951,10976,11060,11028,10959,10879,10697,10420,10445,10727,10269,9555,8779,8353,8055,7895,7829,,,,,,
11718,11796,11782,11749,11719,11701,11725,11643,11668,12031,12285,12069,11824,11498,10983,10260,9634,9219,8943,8796,8813,9083,9816,10826,,,,,,
10648,10972,11263,11379,11382,11423,11345,11211,10987,10707,10491,10659,10643,10231,9637,8909,8494,8140,7949,7823,7840,8100,8318,8622,,,,,,
10407,10635,10799,10890,11188,11434,11542,11359,11077,11202,10937,10353,9595,9110,8698,8501,8384,8618,9270,9985,10893,11619,12180,12675,,,,,,
9148,9887,10995,11710,11852,11843,11899,11851,11716,11578,11474,11460,12157,12798,12710,12567,12308,11800,11013,10256,9694,9389,9229,9220,,,,,,
11101,11424,11614,11717,11833,11842,11800,11711,11471,11024,10749,10712,10613,9909,9153,8616,8264,8052,7931,8057,8444,9170,10089,10751,,,,,,
10333,10583,10414,9751,9012,8533,8192,7987,7888,8048,8462,9247,10071,10589,10904,11107,11151,11125,11118,11089,10912,10762,10542,10354,,,,,,
10428,10871,11084,11271,11332,11324,11315,11207,11049,10934,10779,10608,10450,10639,10446,9859,9227,8747,8385,8197,8047,8076,8216,8307,,,,,,
8483,8275,8141,8071,8291,8940,9752,10441,10620,10759,10885,10915,10906,10895,10777,10646,10578,10563,10628,10814,10982,10564,9916,9306,,,,,,
8658,8920,9067,9149,9225,9213,9234,9251,9740,10096,10002,9854,9663,9276,8818,8530,8339,8207,8242,8343,8723,9647,10678,11160,,,,,,
